transaction_id,customer_id,amount,transaction_hour,transaction_day,location,transaction_type,transaction_freq_7d,avg_amount_7d,amount_deviation,is_night,is_weekend,is_fraud
TXN368967213,CUST6154138,1008.14,11,6,online,online,15,1441.32,-0.3005,0,1,0
TXN348007228,CUST5035215,419.55,9,3,urban,pos,3,538.0,-0.2202,0,0,0
TXN768346650,CUST1847422,57.61,12,5,urban,atm,6,81.53,-0.2933,0,1,0
TXN215464380,CUST7027191,2234.79,12,2,international,online,11,1686.05,0.3255,0,0,0
TXN790586982,CUST4947630,674.52,21,6,online,pos,5,409.04,0.649,0,1,0
TXN830559764,CUST6124807,121.46,9,5,urban,wire_transfer,9,68.21,0.7807,0,1,0
TXN999968130,CUST2101711,117.16,8,3,urban,pos,12,137.84,-0.15,0,0,0
TXN178916756,CUST8016331,147.88,19,3,rural,atm,4,162.25,-0.0886,0,0,0
TXN105529259,CUST7135742,992.69,8,2,online,contactless,11,1197.11,-0.1708,0,0,0
TXN444112330,CUST5644026,185.26,12,0,urban,pos,1,223.98,-0.1729,0,0,0
TXN417397780,CUST4635770,134.97,13,2,urban,pos,4,171.17,-0.2115,0,0,0
TXN639630705,CUST8239493,212.54,17,4,online,wire_transfer,18,122.73,0.7317,0,0,0
TXN742686775,CUST1270693,,13,0,online,online,6,927.45,-0.2207,0,0,0
TXN994200514,CUST2359855,649.32,20,6,rural,online,5,498.5,0.3025,0,1,0
TXN580355130,CUST7667745,123.96,8,5,urban,pos,6,148.16,-0.1634,0,1,0
TXN123222434,CUST2379810,343.02,21,3,international,pos,8,488.86,-0.2983,0,0,0
TXN438413603,CUST2995901,301.56,11,3,suburban,pos,14,235.9,0.2783,0,0,0
TXN360644333,CUST8415402,158.9,15,6,online,atm,10,105.97,0.4996,0,1,0
TXN911792284,CUST8748757,66.83,8,6,urban,atm,9,46.29,0.4438,0,1,0
TXN427771359,CUST6912759,844.79,18,4,online,wire_transfer,5,459.68,0.8378,0,0,0
TXN750410170,CUST6861365,158.69,20,6,rural,online,7,234.78,-0.3241,0,1,0
TXN630081013,CUST3032992,373.69,15,5,urban,wire_transfer,16,506.3,-0.2619,0,1,0
TXN651961470,CUST6799175,164.54,20,0,rural,online,12,224.96,-0.2686,0,0,0
TXN691920801,CUST5684135,283.58,12,1,urban,atm,19,405.1,-0.3,0,0,0
TXN140350596,CUST1396906,235.92,9,0,urban,contactless,11,195.03,0.2096,0,0,0
TXN599446162,CUST2328851,148.69,15,0,online,pos,18,195.62,-0.2399,0,0,0
TXN401998870,CUST7740186,430.67,20,0,online,wire_transfer,3,403.84,0.0664,0,0,0
TXN990999234,CUST7707499,125.42,11,4,urban,pos,13,113.96,0.1005,0,0,0
TXN716651474,CUST9052048,149.06,12,5,urban,pos,5,203.63,-0.268,0,1,0
TXN422183501,CUST3049244,118.25,15,4,online,online,15,65.75,0.7986,0,0,0
TXN563837447,CUST1191832,303.66,17,2,urban,wire_transfer,4,328.44,-0.0755,0,0,0
TXN552850905,CUST4112917,137.11,14,1,suburban,pos,14,193.23,-0.2904,0,0,0
TXN247281465,CUST3483647,143.31,14,0,urban,online,17,198.73,-0.2789,0,0,0
TXN284706849,CUST2075149,119.5,14,2,suburban,pos,14,79.57,0.5018,0,0,0
TXN311898349,CUST7627482,145.59,11,2,international,pos,9,139.5,0.0436,0,0,0
TXN815228847,CUST5229524,328.52,15,1,suburban,online,4,412.85,-0.2043,0,0,0
TXN492271431,CUST7444501,250.48,14,3,urban,online,16,334.32,-0.2508,0,0,0
TXN439637965,CUST6420139,230.65,18,2,urban,atm,4,191.21,0.2063,0,0,0
TXN235598056,CUST9605297,445.32,14,0,rural,online,6,597.92,-0.2552,0,0,0
TXN404952633,CUST4316285,182.5,19,3,urban,online,13,100.18,0.8216,0,0,0
TXN378233056,CUST2285727,132.75,21,5,rural,atm,2,195.32,-0.3203,0,1,0
TXN376535536,CUST4393721,191.43,18,3,online,pos,11,252.28,-0.2412,0,0,0
TXN943970717,CUST7749933,135.77,21,6,online,online,5,152.09,-0.1073,0,1,0
TXN567844293,CUST8347711,229.6,13,6,online,online,12,136.51,0.6819,0,1,0
TXN795268471,CUST3834226,200.46,10,4,online,contactless,8,163.38,0.227,0,0,0
TXN177556111,CUST7986599,281.41,15,1,urban,pos,10,142.57,0.9739,0,0,0
TXN216654889,CUST2631272,,9,0,suburban,pos,18,464.71,-0.1417,0,0,0
TXN128894387,CUST4895546,223.43,13,4,online,online,18,317.1,-0.2954,0,0,0
TXN748418428,CUST9001071,120.36,20,3,suburban,atm,13,178.79,-0.3268,0,0,0
TXN496402492,CUST8539653,246.97,17,6,online,pos,3,267.84,-0.0779,0,1,0
TXN142350781,CUST6001490,315.56,17,0,suburban,contactless,2,273.66,0.1531,0,0,0
TXN790300077,CUST8565200,757.84,12,5,urban,atm,15,382.7,0.9803,0,1,0
TXN927733779,CUST9246589,343.13,14,4,suburban,contactless,2,456.79,-0.2488,0,0,0
TXN628076039,CUST4568352,151.77,11,3,suburban,wire_transfer,5,93.73,0.6192,0,0,0
TXN742318301,CUST9447620,224.82,8,6,international,online,4,128.67,0.7472,0,1,0
TXN999176570,CUST4826088,669.18,15,3,online,online,3,606.35,0.1036,0,0,0
TXN442330240,CUST5926766,182.24,8,5,suburban,online,15,216.78,-0.1593,0,1,0
TXN332428555,CUST3939196,401.05,9,4,urban,contactless,7,208.35,0.9249,0,0,0
TXN475717934,CUST2926890,97.55,21,5,online,online,8,81.04,0.2036,0,1,0
TXN674723493,CUST3801165,131.55,9,4,online,online,7,67.15,0.959,0,0,0
TXN965307748,CUST5846334,375.46,10,2,urban,online,3,352.68,0.0646,0,0,0
TXN712751604,CUST8598624,220.45,13,4,international,atm,12,221.9,-0.0065,0,0,0
TXN338644616,CUST3546586,90.23,16,3,suburban,online,16,76.8,0.1748,0,0,0
TXN261020602,CUST3267315,865.45,15,5,urban,contactless,17,1142.02,-0.2422,0,1,0
TXN227943325,CUST4853578,373.43,13,4,online,pos,17,344.35,0.0845,0,0,0
TXN488210640,CUST1875717,503.14,11,0,urban,online,9,631.36,-0.2031,0,0,0
TXN504932330,CUST1928654,1596.72,22,6,international,online,3,1617.99,-0.0132,0,1,1
TXN777383131,CUST3975231,475.83,9,6,suburban,online,12,421.36,0.1293,0,1,0
TXN528612136,CUST6621727,393.35,9,0,suburban,atm,17,292.09,0.3467,0,0,0
TXN946386324,CUST9264390,302.79,17,4,suburban,online,16,389.72,-0.2231,0,0,0
TXN130832625,CUST5114140,188.64,15,3,urban,contactless,9,221.74,-0.1493,0,0,0
TXN675188151,CUST2835595,248.27,9,3,international,online,15,127.48,0.9475,0,0,0
TXN622347452,CUST4761751,250.68,14,5,online,online,6,161.91,0.5483,0,1,0
TXN258333650,CUST6173155,257.22,14,0,online,pos,12,207.0,0.2426,0,0,0
TXN365882681,CUST7838373,114.29,9,0,online,pos,5,157.76,-0.2755,0,0,0
TXN848606783,CUST9074721,541.91,14,2,online,contactless,5,393.34,0.3777,0,0,0
TXN821526117,CUST8994986,147.39,19,1,suburban,online,9,187.63,-0.2144,0,0,0
TXN581776140,CUST7915514,189.65,13,5,urban,online,13,200.54,-0.0543,0,1,0
TXN194020704,CUST8804597,386.13,13,4,online,pos,13,417.59,-0.0753,0,0,0
TXN773135917,CUST4542992,827.54,18,6,suburban,contactless,15,946.59,-0.1258,0,1,0
TXN952949065,CUST5575598,182.84,15,0,rural,atm,9,168.35,0.086,0,0,0
TXN593882877,CUST2786791,278.36,12,3,urban,online,6,366.62,-0.2407,0,0,0
TXN894842816,CUST3563711,55.47,15,0,suburban,pos,18,48.05,0.1545,0,0,0
TXN363149804,CUST1219481,4553.03,22,4,international,online,2,6768.6,-0.3273,0,0,1
TXN140094270,CUST5698931,244.29,20,1,online,online,15,217.74,0.1219,0,0,0
TXN424628994,CUST6164537,516.98,14,2,urban,atm,11,724.93,-0.2869,0,0,0
TXN550475145,CUST3685001,487.46,12,3,urban,wire_transfer,15,645.55,-0.2449,0,0,0
TXN541997667,CUST5350771,984.27,15,0,online,contactless,8,696.07,0.414,0,0,0
TXN231303342,CUST6392199,577.7,16,0,rural,pos,15,526.54,0.0972,0,0,0
TXN580697349,CUST2051224,5352.38,23,3,online,online,2,6724.51,-0.204,0,0,1
TXN419514756,CUST2039537,82.19,11,4,online,pos,14,52.69,0.5598,0,0,0
TXN722295557,CUST7610777,123.54,14,1,online,pos,16,80.46,0.5355,0,0,0
TXN759025729,CUST2541520,65.9,15,0,international,atm,3,84.17,-0.217,0,0,0
TXN988475017,CUST1083891,127.17,19,0,international,pos,13,185.49,-0.3144,0,0,0
TXN155362178,CUST8574663,222.63,18,3,urban,wire_transfer,16,210.68,0.0567,0,0,0
TXN996450674,CUST9041337,1358.9,5,4,international,atm,4,892.54,0.5225,1,0,1
TXN554370804,CUST4527691,134.65,19,0,suburban,atm,1,91.92,0.465,0,0,0
TXN772028671,CUST2563137,181.12,19,0,urban,contactless,2,270.65,-0.3308,0,0,0
TXN154485082,CUST4409906,179.8,8,3,online,online,8,124.93,0.4392,0,0,0
TXN643504679,CUST1919530,180.11,20,6,urban,online,13,193.5,-0.0692,0,1,0
TXN345585187,CUST4104740,134.82,8,5,online,wire_transfer,10,90.43,0.4909,0,1,0
TXN721326019,CUST2561054,260.64,14,1,urban,atm,12,166.45,0.5659,0,0,0
TXN506798513,CUST7584535,77.37,9,6,suburban,pos,11,86.78,-0.1085,0,1,0
TXN393700771,CUST6919040,91.37,17,3,online,online,8,82.67,0.1052,0,0,0
TXN152058276,CUST8714041,1451.77,13,0,online,online,8,1538.11,-0.0561,0,0,0
TXN487699737,CUST4837973,28.58,10,4,online,pos,17,17.21,0.6603,0,0,0
TXN502835004,CUST6426471,85.43,16,3,rural,pos,9,127.66,-0.3308,0,0,0
TXN625251590,CUST9946570,378.75,8,6,urban,pos,4,533.64,-0.2903,0,1,0
TXN690577277,CUST5337068,79.28,9,2,international,contactless,11,82.65,-0.0408,0,0,0
TXN484576798,CUST4552275,176.03,21,1,online,pos,17,246.1,-0.2847,0,0,0
TXN475080939,CUST1242145,399.86,11,3,urban,online,9,452.68,-0.1167,0,0,0
TXN361120702,CUST8588327,277.79,12,2,online,pos,1,151.17,0.8375,0,0,0
TXN323441728,CUST8370349,249.95,17,4,urban,atm,17,185.27,0.3491,0,0,0
TXN112622789,CUST7376358,796.51,12,2,urban,contactless,18,435.64,0.8284,0,0,0
TXN489322877,CUST1868522,735.53,23,2,online,wire_transfer,2,1090.74,-0.3257,0,0,1
TXN570415163,CUST8228021,325.27,17,5,online,pos,13,237.83,0.3677,0,1,0
TXN517167403,CUST4042683,820.34,10,3,urban,pos,5,1127.8,-0.2726,0,0,0
TXN295379158,CUST4581506,,15,3,urban,wire_transfer,14,404.33,0.0757,0,0,0
TXN697867147,CUST9617104,569.55,21,3,online,online,4,766.65,-0.2571,0,0,0
TXN608794335,CUST9449197,1076.43,10,1,urban,pos,18,1420.41,-0.2422,0,0,0
TXN904882064,CUST2854857,112.98,10,5,suburban,wire_transfer,1,119.34,-0.0533,0,1,0
TXN253061355,CUST7085743,70.42,16,2,rural,online,12,51.42,0.3695,0,0,0
TXN498531970,CUST8519750,924.47,21,2,online,online,1,1161.39,-0.204,0,0,0
TXN922238729,CUST8810318,127.41,14,6,urban,online,11,157.67,-0.192,0,1,0
TXN529225324,CUST1607966,133.56,21,4,urban,online,7,184.03,-0.2743,0,0,0
TXN884468538,CUST8710248,121.9,10,2,rural,pos,19,140.66,-0.1334,0,0,0
TXN952060887,CUST5943361,115.73,11,3,suburban,wire_transfer,15,148.62,-0.2213,0,0,0
TXN987385908,CUST1139542,667.49,17,4,urban,pos,4,663.2,0.0065,0,0,0
TXN644347352,CUST7666907,197.99,20,2,suburban,pos,16,210.62,-0.06,0,0,0
TXN778936684,CUST2861223,498.55,9,6,suburban,online,4,405.03,0.2309,0,1,0
TXN416671241,CUST6846416,401.06,16,6,suburban,atm,11,471.55,-0.1495,0,1,0
TXN684024905,CUST2479091,373.13,12,1,international,online,7,203.62,0.8325,0,0,0
TXN562963764,CUST1859794,4424.78,1,0,international,wire_transfer,1,2391.88,0.8499,1,0,1
TXN839700916,CUST6674248,17.24,11,5,online,wire_transfer,8,22.58,-0.2366,0,1,0
TXN821721079,CUST4045427,200.81,15,4,online,atm,1,157.29,0.2767,0,0,0
TXN811128465,CUST3276408,530.24,19,3,suburban,atm,3,524.42,0.0111,0,0,0
TXN682937844,CUST5402305,335.91,18,0,suburban,online,1,375.2,-0.1047,0,0,0
TXN906198468,CUST4121893,89.11,14,6,suburban,online,9,115.89,-0.2311,0,1,0
TXN937550818,CUST6910501,648.38,20,5,urban,pos,8,875.78,-0.2597,0,1,0
TXN443816789,CUST2947990,310.72,14,6,suburban,pos,1,442.79,-0.2983,0,1,0
TXN836130175,CUST4892605,294.69,21,3,online,pos,8,180.13,0.636,0,0,0
TXN556721220,CUST5372555,113.4,10,2,urban,online,2,165.87,-0.3163,0,0,0
TXN364880607,CUST6414959,87.21,14,3,suburban,pos,5,93.47,-0.0669,0,0,0
TXN281874078,CUST5407941,606.73,13,4,urban,online,19,727.12,-0.1656,0,0,0
TXN658349490,CUST6940670,712.56,18,6,urban,online,15,685.08,0.0401,0,1,0
TXN262959232,CUST8197198,580.65,10,2,online,online,1,344.7,0.6845,0,0,0
TXN198684467,CUST5082704,119.39,12,0,suburban,pos,6,70.36,0.6969,0,0,0
TXN664844849,CUST2952989,76.93,10,6,urban,online,15,54.23,0.4187,0,1,0
TXN367756301,CUST6208347,326.03,15,3,urban,wire_transfer,14,396.27,-0.1773,0,0,0
TXN814230727,CUST2610283,315.11,14,0,urban,online,16,408.99,-0.2296,0,0,0
TXN596713734,CUST8763422,540.8,15,5,urban,pos,15,305.77,0.7687,0,1,0
TXN580145921,CUST2179355,236.09,11,0,online,contactless,19,173.04,0.3644,0,0,0
TXN485662978,CUST4178373,246.29,12,3,rural,atm,17,282.16,-0.1272,0,0,0
TXN230560559,CUST9658008,444.47,23,4,online,online,1,264.85,0.6782,0,0,1
TXN822522833,CUST5399591,1275.74,10,2,suburban,pos,2,1762.56,-0.2762,0,0,0
TXN188036049,CUST4258619,492.3,16,0,suburban,atm,17,713.45,-0.31,0,0,0
TXN427008327,CUST5396244,223.92,12,2,online,online,10,285.02,-0.2144,0,0,0
TXN728529256,CUST4147998,100.82,9,0,urban,pos,14,56.82,0.7743,0,0,0
TXN243226682,CUST3521234,137.93,8,3,suburban,online,14,141.06,-0.0222,0,0,0
TXN809291825,CUST6063401,429.37,14,2,suburban,pos,5,315.78,0.3597,0,0,0
TXN325903669,CUST7893356,210.8,16,4,urban,pos,13,107.25,0.9655,0,0,0
TXN870659614,CUST5316654,497.16,15,5,rural,online,5,415.3,0.1971,0,1,0
TXN744745484,CUST4504348,117.3,13,0,urban,pos,5,103.65,0.1316,0,0,0
TXN461960606,CUST2555508,547.54,16,3,suburban,pos,1,662.97,-0.1741,0,0,0
TXN710905793,CUST8978920,59.34,9,3,suburban,online,18,78.42,-0.2434,0,0,0
TXN782386148,CUST3600085,241.31,12,0,online,atm,9,146.7,0.6449,0,0,0
TXN741406450,CUST4309672,,4,6,online,atm,2,6926.16,-0.3105,1,1,1
TXN830935746,CUST9286238,3033.02,12,4,rural,pos,15,2488.24,0.2189,0,0,0
TXN364222478,CUST8380896,133.91,21,1,urban,pos,18,133.74,0.0013,0,0,0
TXN180940900,CUST6643553,197.36,17,3,online,online,6,261.9,-0.2464,0,0,0
TXN353868962,CUST5888916,116.53,9,2,suburban,atm,2,106.82,0.0909,0,0,0
TXN303047815,CUST2186850,193.92,12,5,rural,pos,1,100.12,0.9368,0,1,0
TXN107920045,CUST9220827,,10,0,online,online,10,129.57,-0.3223,0,0,0
TXN674179647,CUST3633185,115.91,10,2,urban,pos,1,125.3,-0.075,0,0,0
TXN825147908,CUST5097175,713.3,10,1,suburban,pos,15,614.47,0.1608,0,0,0
TXN866064307,CUST3371375,264.23,9,4,urban,pos,10,265.26,-0.0039,0,0,0
TXN353170518,CUST9526362,123.04,20,5,suburban,pos,1,105.73,0.1637,0,1,0
TXN357166354,CUST8239040,41.09,11,2,urban,pos,14,24.19,0.6982,0,0,0
TXN262654098,CUST6015878,179.21,10,3,urban,atm,6,167.6,0.0692,0,0,0
TXN116754093,CUST6650795,290.32,10,3,suburban,online,18,391.69,-0.2588,0,0,0
TXN602232759,CUST8561929,316.13,19,1,rural,online,3,460.7,-0.3138,0,0,0
TXN557910669,CUST3821058,734.77,8,0,urban,online,8,926.99,-0.2074,0,0,0
TXN380720106,CUST7580467,184.76,18,3,suburban,online,18,103.66,0.7824,0,0,0
TXN208536183,CUST8122179,15.54,10,3,online,atm,4,16.63,-0.0655,0,0,0
TXN908403281,CUST2782875,165.69,16,4,rural,online,7,214.53,-0.2277,0,0,0
TXN607245629,CUST5178041,637.68,18,2,urban,online,19,683.86,-0.0675,0,0,0
TXN196520546,CUST3126912,611.14,12,6,suburban,wire_transfer,13,787.08,-0.2235,0,1,0
TXN749144122,CUST9310175,142.3,19,2,urban,pos,2,152.79,-0.0687,0,0,0
TXN329940549,CUST4648217,391.66,14,5,urban,online,17,226.4,0.73,0,1,0
TXN439942345,CUST3115312,130.82,9,2,urban,online,17,152.0,-0.1394,0,0,0
TXN803349398,CUST9094099,467.92,21,2,urban,pos,19,657.02,-0.2878,0,0,0
TXN381640892,CUST8424564,168.77,21,3,urban,atm,18,224.04,-0.2467,0,0,0
TXN928288416,CUST4127459,515.53,9,2,rural,pos,17,586.53,-0.1211,0,0,0
TXN310422803,CUST9476743,146.64,12,2,urban,pos,13,126.29,0.1611,0,0,0
TXN132229885,CUST2941135,490.62,15,4,online,atm,10,555.76,-0.1172,0,0,0
TXN975240873,CUST3465885,330.09,14,2,urban,pos,18,340.09,-0.0294,0,0,0
TXN903825368,CUST8381865,179.78,16,4,urban,pos,10,159.21,0.1292,0,0,0
TXN177327872,CUST3695158,438.13,11,5,urban,online,17,592.36,-0.2604,0,1,0
TXN600078169,CUST9093816,533.35,21,1,suburban,online,6,412.13,0.2941,0,0,0
TXN270599620,CUST1383019,475.99,18,2,urban,pos,2,543.64,-0.1244,0,0,0
TXN352394570,CUST4026881,2677.48,22,5,international,online,1,2173.17,0.2321,0,1,1
TXN296027643,CUST8700839,138.57,18,6,online,online,1,81.53,0.6995,0,1,0
TXN299701003,CUST7850348,244.03,9,0,suburban,atm,2,364.36,-0.3302,0,0,0
TXN146516149,CUST2816479,255.61,18,5,urban,pos,1,195.69,0.3062,0,1,0
TXN481552258,CUST9293776,131.27,8,2,urban,pos,4,186.74,-0.297,0,0,0
TXN620991023,CUST4986608,157.3,19,1,suburban,atm,13,195.42,-0.1951,0,0,0
TXN945053242,CUST1922312,208.98,11,0,suburban,online,17,120.75,0.7306,0,0,0
TXN493841117,CUST9188574,332.17,9,4,urban,wire_transfer,1,185.92,0.7866,0,0,0
TXN825082255,CUST5238531,65.56,14,5,suburban,contactless,10,77.42,-0.1532,0,1,0
TXN936690774,CUST4785702,176.9,14,4,urban,contactless,3,235.26,-0.2481,0,0,0
TXN692521587,CUST6260387,124.24,19,3,urban,pos,8,126.78,-0.02,0,0,0
TXN636212919,CUST4631654,561.48,13,0,urban,online,8,688.95,-0.185,0,0,0
TXN701135634,CUST4215550,165.14,15,2,urban,online,2,153.33,0.077,0,0,0
TXN769371355,CUST4575575,278.39,18,6,urban,atm,3,275.95,0.0089,0,1,0
TXN510708094,CUST4663291,1698.84,20,2,online,pos,7,1162.78,0.461,0,0,0
TXN121651630,CUST2303664,334.23,15,3,suburban,online,4,236.33,0.4142,0,0,0
TXN516898795,CUST5024144,347.45,9,6,online,pos,3,382.28,-0.0911,0,1,0
TXN205762860,CUST4908722,222.41,19,5,online,wire_transfer,18,313.69,-0.291,0,1,0
TXN606620121,CUST5304340,565.11,20,2,urban,online,9,288.75,0.9571,0,0,0
TXN990180236,CUST5638931,1451.96,0,0,online,wire_transfer,3,1834.07,-0.2083,1,0,1
TXN272878706,CUST9703188,1378.93,1,5,online,online,1,713.62,0.9323,1,1,1
TXN892686343,CUST1588327,393.55,16,0,urban,online,8,573.98,-0.3144,0,0,0
TXN156269071,CUST4019936,101.67,9,3,urban,pos,4,60.04,0.6934,0,0,0
TXN238011742,CUST3949419,92.58,11,3,suburban,online,14,47.69,0.9411,0,0,0
TXN853058800,CUST9571047,209.27,12,2,suburban,online,1,227.21,-0.079,0,0,0
TXN246001337,CUST5525086,75.68,11,2,online,online,11,111.87,-0.3235,0,0,0
TXN482658706,CUST8150089,297.02,16,2,online,wire_transfer,15,437.57,-0.3212,0,0,0
TXN421691091,CUST6370431,755.11,8,4,urban,atm,15,387.51,0.9486,0,0,0
TXN317487752,CUST1628203,238.61,20,2,online,contactless,13,249.68,-0.0444,0,0,0
TXN285030840,CUST3600255,812.18,18,0,urban,pos,13,489.24,0.6601,0,0,0
TXN904875469,CUST1953753,148.09,21,4,urban,atm,12,124.78,0.1868,0,0,0
TXN262781888,CUST2800852,214.75,11,5,urban,pos,2,311.86,-0.3114,0,1,0
TXN308250382,CUST2056040,486.1,15,0,online,atm,19,457.27,0.0631,0,0,0
TXN951375256,CUST1767692,83.7,13,2,urban,pos,18,103.54,-0.1916,0,0,0
TXN145951325,CUST3622998,213.33,9,2,online,online,7,146.6,0.4551,0,0,0
TXN140503422,CUST3948776,90.61,20,3,international,wire_transfer,9,76.53,0.1841,0,0,0
TXN543838569,CUST4666157,136.23,8,2,international,wire_transfer,3,92.98,0.4651,0,0,0
TXN631189851,CUST2466702,266.49,20,6,online,online,11,321.71,-0.1716,0,1,0
TXN427192531,CUST2808986,154.85,19,3,international,online,6,183.38,-0.1556,0,0,0
TXN176281277,CUST2449393,225.38,20,5,international,pos,17,187.99,0.1989,0,1,0
TXN332731933,CUST3352287,1311.4,14,3,suburban,atm,2,1236.65,0.0604,0,0,0
TXN804369010,CUST7057537,399.69,9,1,suburban,contactless,12,332.42,0.2024,0,0,0
TXN392166250,CUST1296194,520.77,21,6,urban,pos,13,376.03,0.3849,0,1,0
TXN449356225,CUST6123818,571.67,17,0,urban,atm,18,779.65,-0.2668,0,0,0
TXN639259740,CUST5561857,2997.04,1,3,online,atm,4,1506.03,0.99,1,0,1
TXN421153005,CUST9560140,895.5,11,4,urban,online,5,1052.46,-0.1491,0,0,0
TXN175244585,CUST2185519,348.36,8,1,urban,online,13,488.31,-0.2866,0,0,0
TXN150014373,CUST9139421,837.09,21,2,urban,pos,7,679.33,0.2322,0,0,0
TXN470335875,CUST3223302,352.81,17,6,online,online,7,507.3,-0.3045,0,1,0
TXN276808822,CUST1698655,124.86,17,1,suburban,pos,17,174.08,-0.2827,0,0,0
TXN628947414,CUST1437718,761.28,18,2,urban,pos,2,634.69,0.1994,0,0,0
TXN578238052,CUST3882089,411.32,14,4,urban,online,8,471.41,-0.1275,0,0,0
TXN930358867,CUST1348829,117.33,8,1,international,contactless,16,153.81,-0.2372,0,0,0
TXN205798279,CUST3515331,430.0,14,0,suburban,contactless,2,606.5,-0.291,0,0,0
TXN396806611,CUST8586915,304.08,14,0,online,pos,4,194.14,0.5663,0,0,0
TXN763040070,CUST9463076,391.78,19,5,online,online,6,501.85,-0.2193,0,1,0
TXN794999211,CUST7866117,349.37,8,0,rural,online,14,428.32,-0.1843,0,0,0
TXN471772494,CUST4686926,275.25,8,3,suburban,pos,5,359.46,-0.2343,0,0,0
TXN168220987,CUST3258237,588.03,8,2,urban,pos,6,738.51,-0.2038,0,0,0
TXN650834182,CUST8336260,764.3,21,1,online,online,14,649.7,0.1764,0,0,0
TXN688161531,CUST3361173,252.17,8,5,online,online,2,323.11,-0.2195,0,1,0
TXN461335015,CUST5571882,1217.7,10,3,suburban,online,6,1715.34,-0.2901,0,0,0
TXN976657199,CUST9344804,,13,3,online,wire_transfer,14,1455.34,-0.3082,0,0,0
TXN197578633,CUST8341865,274.22,17,0,urban,atm,15,337.04,-0.1864,0,0,0
TXN820689546,CUST6834197,107.87,11,0,suburban,pos,9,100.88,0.0693,0,0,0
TXN995201614,CUST3317811,127.57,13,1,rural,online,10,93.4,0.3659,0,0,0
TXN446278286,CUST9068020,287.97,17,1,urban,online,9,387.14,-0.2562,0,0,0
TXN683383700,CUST7861573,1455.46,16,4,online,pos,8,1512.67,-0.0378,0,0,0
TXN182252739,CUST9409384,991.25,12,5,international,online,6,959.59,0.033,0,1,0
TXN125167874,CUST1287500,138.3,8,2,rural,pos,3,81.38,0.6994,0,0,0
TXN460884435,CUST4896752,417.09,21,4,suburban,pos,17,546.77,-0.2372,0,0,0
TXN337487653,CUST3121672,462.03,18,2,suburban,pos,19,439.55,0.0511,0,0,0
TXN648844030,CUST7571002,128.7,11,3,rural,pos,16,155.02,-0.1698,0,0,0
TXN182636017,CUST4866039,221.77,14,0,online,online,5,130.97,0.6933,0,0,0
TXN209763029,CUST8577686,51.96,15,2,urban,atm,16,56.08,-0.0735,0,0,0
TXN660446902,CUST5686282,221.64,12,4,online,pos,18,270.03,-0.1792,0,0,0
TXN903358024,CUST5629018,305.65,12,0,online,pos,1,192.95,0.5841,0,0,0
TXN421649454,CUST5870605,345.96,21,0,urban,contactless,4,174.96,0.9774,0,0,0
TXN837123229,CUST5936020,79.9,12,5,online,online,5,40.58,0.9688,0,1,0
TXN352309134,CUST6814629,1028.11,15,6,suburban,atm,17,1524.48,-0.3256,0,1,0
TXN157046485,CUST3607232,186.34,9,3,rural,pos,4,218.94,-0.1489,0,0,0
TXN934782331,CUST5993658,123.72,15,1,online,pos,4,129.62,-0.0455,0,0,0
TXN572124700,CUST5806556,927.42,16,1,online,pos,3,1259.0,-0.2634,0,0,0
TXN110128571,CUST7863499,134.37,19,3,suburban,contactless,16,159.86,-0.1594,0,0,0
TXN848266005,CUST1333438,400.4,10,0,urban,online,4,511.25,-0.2168,0,0,0
TXN616622333,CUST1595920,224.77,9,4,suburban,online,6,323.51,-0.3052,0,0,0
TXN571212264,CUST7566757,276.85,15,4,suburban,pos,12,352.53,-0.2147,0,0,0
TXN683116068,CUST7076875,32.15,9,4,urban,pos,6,33.5,-0.0404,0,0,0
TXN494314331,CUST9374013,1239.91,21,0,rural,pos,18,918.79,0.3495,0,0,0
TXN604558455,CUST7665123,9470.59,2,5,international,online,1,10245.1,-0.0756,1,1,1
TXN657619400,CUST1168236,420.59,9,0,urban,pos,5,561.08,-0.2504,0,0,0
TXN818059979,CUST5487882,2709.68,18,0,rural,online,10,2772.59,-0.0227,0,0,0
TXN789935364,CUST9015207,111.98,13,4,urban,contactless,17,109.07,0.0267,0,0,0
TXN444090905,CUST5687242,261.97,15,5,urban,atm,13,244.1,0.0732,0,1,0
TXN559449495,CUST7828386,115.91,11,3,online,contactless,15,89.12,0.3007,0,0,0
TXN126445360,CUST2306104,285.66,9,4,urban,pos,6,304.71,-0.0625,0,0,0
TXN356116744,CUST8159176,236.28,17,0,online,pos,3,287.09,-0.177,0,0,0
TXN428897095,CUST1287651,292.82,13,1,suburban,pos,13,333.01,-0.1207,0,0,0
TXN368488543,CUST7491697,212.47,17,2,rural,online,14,190.6,0.1148,0,0,0
TXN357912502,CUST4718468,432.15,11,4,suburban,wire_transfer,6,546.58,-0.2093,0,0,0
TXN868439899,CUST9453677,758.2,18,0,suburban,wire_transfer,18,1079.82,-0.2978,0,0,0
TXN785540461,CUST5053494,470.51,21,2,urban,contactless,3,350.28,0.3432,0,0,0
TXN504159796,CUST1673653,1827.49,9,4,online,pos,11,1138.6,0.605,0,0,0
TXN998936097,CUST5008057,183.95,18,4,suburban,pos,6,204.74,-0.1015,0,0,0
TXN363185375,CUST9517832,557.88,14,0,online,atm,5,431.76,0.2921,0,0,0
